Description,mean,std,Safety_Stock,Reorder_Point,ABC,Strategy,Risk
S/4 GROOVY CAT MAGNETS,5.833333333333333,7.4671858988662505,32.59792285511587,73.4312561884492,C,"Low Priority → Low stock, minimal monitoring",High Risk
"S/4 ICON COASTER,ELVIS LIVES",2.3636363636363638,2.4406372030086643,10.654576481493763,27.20003102694831,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 IVORY MINI ROSE CANDLE IN BOWL,13.548387096774194,22.742660607341023,99.28284979629973,194.1215594737191,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 PINK DINNER CANDLE SILVER FLOCK,16.91304347826087,51.95794894429555,226.82188904033507,345.21319338816113,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 PINK FLOWER CANDLES IN BOWL,8.310344827586206,9.330779297830466,40.73342057480733,98.90583436791078,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/4 PISTACHIO LOVEBIRD COASTERS,13.8,25.849564793241687,112.84600790457766,209.44600790457767,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 PURPLE DINNER CANDLE BLK FLOCK,26.541666666666668,70.54260455902528,307.95301102162097,493.74467768828765,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 ROSE    BOTANICAL  CANDLE,3.6,4.641247296857627,20.26131709904949,45.46131709904949,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 ROSE PINK DINNER CANDLES,6.875,10.522491439148645,45.93582760930921,94.0608276093092,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 SKY BLUE DINNER CANDLES,6.826086956521739,10.869691698868856,47.451526754197786,95.23413544984996,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 VALENTINE DECOUPAGE HEART BOX,14.035714285714286,27.504456333313723,120.07041981657288,218.3204198165729,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/5 MINI ICE CREAM FRIDGE MAGNETS,996.0,1374.6155826266483,6000.870116908047,12972.870116908047,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/6 CHRISTMAS TREE PLACE SETTING,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",31.393939393939394,103.03001364709806,449.7764595815904,669.5340353391662,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/6 MULTICOLOUR ORNAMENETAL CANDLE,12.285714285714286,19.83946560783318,86.60898203553005,172.60898203553006,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/6 PAPER BOXES BLOSSOM IMAGES ,1.5,1.5811388300841898,6.902445218906124,17.402445218906124,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/6 PAPER BOXES CURIOUS IMAGES ,9.0,14.023789311975086,61.22070728111527,124.22070728111527,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/6 PAPER BOXES ROMANTIC IMAGES,1.5,1.0801234497346435,4.715267754857618,15.215267754857617,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/6 PINK EASTER DECS IN BOX,6.5625,4.114506855829343,17.961837148521305,63.899337148521305,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/6 SCANDINAVIAN HEART T-LIGHT,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
S/6 SEW ON CROCHET FLOWERS,6.148148148148148,7.262674352223066,31.70512981222843,74.74216684926547,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/6 SILVER ORNAMENETAL CANDLE,5.705882352941177,7.1042654958337605,31.013597587092622,70.95477405768086,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/6 WOODEN SKITTLES IN COTTON BAG,12.115942028985508,34.88413496419629,152.28633059784616,237.09792480074472,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
S/60 PINK FLUFFY CHICKS IN BOX,9.222222222222221,15.674643359401976,68.42749356070263,132.98304911625817,C,"Low Priority → Low stock, minimal monitoring",High Risk
SALLE DE BAIN HOOK,11.870967741935484,18.93872098564015,82.67679069811244,165.77356489166084,B,"Medium Priority → Moderate stock, weekly review",High Risk
SALT AND PEPPER SHAKERS TOADSTOOLS,30.23076923076923,26.15388386120962,114.17450965012354,325.78989426550817,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SANDALWOOD FAN,28.12837837837838,55.72372086230612,243.2613274225921,440.15997607124075,B,"Medium Priority → Moderate stock, weekly review",High Risk
SANDALWOOD INCENSE IN TIN,2.6666666666666665,1.7511900715418263,7.644802155713383,26.311468822380046,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SANDWICH BATH SPONGE,17.467532467532468,25.810310761087454,112.67464483296722,234.9473721056945,B,"Medium Priority → Moderate stock, weekly review",High Risk
SAVE THE PLANET COTTON TOTE BAG,9.130612244897959,26.95334618419871,117.66455415729551,181.57883987158124,B,"Medium Priority → Moderate stock, weekly review",High Risk
SAVE THE PLANET MUG,32.31232091690544,82.78650976054915,361.40365261676686,587.589899035105,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SAVOY ART DECO CLOCK,3.685185185185185,4.346334040493686,18.97387632683537,44.77017262313167,B,"Medium Priority → Moderate stock, weekly review",High Risk
SCALLOP SHELL SOAP DISH,84.94736842105263,342.7276978211728,1496.1742221500526,2090.805801097421,C,"Low Priority → Low stock, minimal monitoring",High Risk
SCANDINAVIAN 3 HEARTS NAPKIN RING,27.945945945945947,36.64337271815221,159.96626482795142,355.58788644957303,C,"Low Priority → Low stock, minimal monitoring",High Risk
SCANDINAVIAN PAISLEY PICNIC BAG,12.353146853146853,25.010407108777326,109.18267370720616,195.65470167923414,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SCANDINAVIAN REDS RIBBONS,17.12044817927171,21.682840308490842,94.65621523675976,214.49935249166174,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SCENTED CANDLE IN DIGITALIS TIN,6.256410256410256,4.827105205955815,21.072677880052108,64.86754967492391,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SCENTED VELVET LOUNGE CANDLE ,58.628571428571426,108.57004303354778,473.9614006022743,884.3614006022742,B,"Medium Priority → Moderate stock, weekly review",High Risk
SCHOOL DESK AND CHAIR ,1.4375,0.8920949127381756,3.894431120202282,13.956931120202281,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SCOTTIE DOG HOT WATER BOTTLE,25.03166226912929,41.65433531978702,181.84157026835348,357.0632061522585,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SCOTTIE DOGS BABY BIB,19.233333333333334,31.52600139638618,137.6264332197362,272.25976655306954,C,"Low Priority → Low stock, minimal monitoring",High Risk
SCOTTIE DOGS CHILDRENS OVERALL,3.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SCOTTIES CHILDRENS APRON,7.631578947368421,17.652024953596854,77.05973247047417,130.48078510205312,C,"Low Priority → Low stock, minimal monitoring",High Risk
SCOTTIES DES CHILD'S APRON,4.509433962264151,5.852752940380457,25.550132462825406,57.11617019867446,C,"Low Priority → Low stock, minimal monitoring",High Risk
SCOTTIES DESIGN BABY BIB,6.0,5.232112384114087,22.840732529846758,64.84073252984676,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SCOTTIES DESIGN CHILD'S OVERALL,2.75,1.7701224063135672,7.7274510674607315,26.97745106746073,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SCOTTIES DESIGN WASHBAG,4.256756756756757,4.4845574018744765,19.577288982163786,49.374586279461084,C,"Low Priority → Low stock, minimal monitoring",High Risk
SCOTTS ROSES TILE COASTER,6.0,8.396427811873332,36.65451882101305,78.65451882101306,C,"Low Priority → Low stock, minimal monitoring",High Risk
SCULPTED ROUND IVORY CANDLE ,8.8,7.694153624668537,33.588748115998605,95.1887481159986,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SEAGRASS S/2 CORNER LAUNDRY ,1.3333333333333333,0.5773502691896258,2.520416632225712,11.853749965559045,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SEAGRASS S/3 SQU LAUNDRY BOX,11.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SEASIDE FLYING DISC,11.913978494623656,13.762469376800027,60.07991780530566,143.47776726767125,C,"Low Priority → Low stock, minimal monitoring",High Risk
SEASIDE FRISBEE ,21.642857142857142,25.46372123043093,111.16161181949322,262.6616118194932,C,"Low Priority → Low stock, minimal monitoring",High Risk
SEASIDE STRIPE HAMMOCK,3.3773584905660377,2.8231625412642605,12.324486891582291,35.96599632554455,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SET 10 CARDS HANGING BAUBLES 17080,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SET 10 LIGHTS NIGHT OWL,6.909952606635071,10.11865064868454,44.17286481293679,92.54253305938228,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 10 NIGHT OWL LIGHTS,5.118421052631579,5.7363568119220245,25.042006367197033,60.87095373561809,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 12 COLOUR PENCILS DOILEY,16.0,0.0,0.0,112.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SET 12 COLOUR PENCILS DOLLY GIRL ,35.916666666666664,54.09417139148242,236.14754605194602,487.5642127186127,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 12 COLOUR PENCILS LOVE LONDON,28.88679245283019,37.087557719411926,161.90534985952434,364.11289702933567,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 12 COLOUR PENCILS SPACEBOY ,41.56716417910448,52.879286166443634,230.84397715999606,521.8141264137274,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 12 COLOURING PENCILS DOILEY,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SET 12 COLOURING PENCILS DOILY,32.310344827586206,51.87475027090234,226.45868609164035,452.6310998847438,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 12 KIDS  WHITE CHALK STICKS,29.794007490636705,50.58290560945151,220.81915157554354,429.37720401000047,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 12 KIDS COLOUR  CHALK STICKS,40.04213483146067,86.29752608497766,376.7309580885846,657.0259019088094,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 12 LAVENDER  BOTANICAL T-LIGHTS,8.789473684210526,18.165970295588004,79.30335554841541,140.8296713378891,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 12 PEAR BOTANICAL T-LIGHTS,7.549295774647887,9.858699903267985,43.03805252086498,95.8831229434002,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 12 RETRO WHITE CHALK STICKS,30.48843930635838,59.28448861718092,258.80582224975535,472.224897394264,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 12 VINTAGE DOILY CHALK ,32.81578947368421,30.370554074058177,132.58233987767582,362.29286619346533,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SET 12 WILDFLOWER BOTANICAL T-LIGHT,8.345679012345679,11.27293273046899,49.21187130944909,107.63162439586884,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 2 PANTRY DESIGN TEA TOWELS,15.589595375722544,36.44682820854559,159.1082518028939,268.23541943295174,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 2 TEA TOWELS I LOVE LONDON ,19.147058823529413,35.12309247385825,153.329497136233,287.3589089009389,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 20 NAPKINS FAIRY CAKES DESIGN ,19.507751937984494,28.09921862852341,122.66684846840552,259.221112034297,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 3 JARDIN DE FEMME SCENT CANDLES,35.9,72.36397200571874,315.90417178315323,567.2041717831532,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 3 PAPER VINTAGE CHICK PAPER EGG,22.423076923076923,31.97910000551669,139.60443051433137,296.56596897586985,B,"Medium Priority → Moderate stock, weekly review",High Risk
"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",9.407894736842104,14.385126269524736,62.79812003425084,128.65338319214555,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
"SET 3 RETROSPOT TEA,COFFEE,SUGAR",10.835897435897436,16.660458267411133,72.73105835150085,148.5823404027829,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 3 SONG BIRD PAPER EGGS ASSORTED,17.328358208955223,31.71004432195018,138.42987070888134,259.7283781715679,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 3 WICKER LOG BASKETS,3.5625,9.928375251527067,43.3422195334738,68.27971953347381,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 3 WICKER OVAL BASKETS W LIDS,13.942857142857143,36.78789991059469,160.59719679261858,258.19719679261857,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 3 WICKER STORAGE BASKETS ,3.8484848484848486,5.449749251090998,23.79082402297801,50.73021796237195,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 36 COLOUR PENCILS DOILEY,21.333333333333332,9.237604307034012,40.32666611561139,189.6599994489447,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SET 36 COLOUR PENCILS DOLLY GIRL,27.0,37.80014634667155,165.01614814598042,354.0161481459804,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 36 COLOUR PENCILS LOVE LONDON,18.02,34.17451610513905,149.18849680377986,275.32849680377984,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 36 COLOUR PENCILS SPACEBOY ,25.083333333333332,35.62768475362881,155.53228951773042,331.11562285106373,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 36 COLOURING PENCILS DOILEY,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SET 36 COLOURING PENCILS DOILY,24.884615384615383,31.492703074013736,137.4810697376155,311.6733774299232,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 4 EASTER DECOUPAGE OVAL BOXES,2.3333333333333335,2.8047578623950176,12.244141456223055,28.57747478955639,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 4 NURSERY DES ROUND BOXES,87.05714285714286,337.9516971104479,1475.324640415677,2084.724640415677,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 4 PICNIC CUTLERY BLUEBERRY,10.25,7.497618669570073,32.73077680104766,104.48077680104765,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SET 4 PICNIC CUTLERY CHERRY ,11.833333333333334,5.741660619251775,25.065160083270964,107.89849341660431,C,"Low Priority → Low stock, minimal monitoring",Low Risk
SET 4 PICNIC CUTLERY FONDANT,10.833333333333334,7.600438583836242,33.17963607395355,109.0129694072869,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SET 4 VALENTINE DECOUPAGE HEART BOX,3.948717948717949,4.6619891730818654,20.35186554530295,47.99289118632859,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 40 HEART SHAPE PETIT FOUR CASES,73.44827586206897,108.85676608870479,475.2130871357795,989.3510181702623,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 5 MINI CHOCOLATE FRIDGE MAGNETS,36.0,31.74901573277509,138.60000000000002,390.6,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
SET 5 MINI DOUGHNUT FRIDGE MAGNET ,62.0,88.31760866327846,385.5496077030814,819.5496077030814,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 5 MINI GATEAUX  FRIDGE MAGNETS,439.3333333333333,819.4375306676321,3577.2460698140403,6652.579403147373,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 6 FOOTBALL CELEBRATION CANDLES,12.822085889570552,25.641141768216205,111.93613934324425,201.69074057023812,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET 6 PAPER TABLE LANTERN HEARTS ,17.558139534883722,19.574340257378484,85.4515800586528,208.35855680283885,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 6 PAPER TABLE LANTERN STARS ,19.175257731958762,20.51270455376291,89.54799969488805,223.77480381859937,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 6 SCHOOL MILK BOTTLES IN CRATE,20.87878787878788,27.488503247006157,120.00077678320017,266.1522919347153,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 7 BABUSHKA NESTING BOXES,13.404494382022472,32.1620844935883,140.4032474055443,234.2347080797016,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
SET 72 CAKE CASES VINTAGE CHRISTMAS,224.0,346.41016151377545,1512.249979335427,3080.2499793354273,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 8 CANDLES VINTAGE DOILEY,20.333333333333332,26.718283377991682,116.63838990658263,258.97172323991595,C,"Low Priority → Low stock, minimal monitoring",High Risk
SET 8 CANDLES VINTAGE DOILY,16.868852459016395,23.891752698254173,104.29919944131098,222.38116665442573,B,"Medium Priority → Moderate stock, weekly review",High Risk
SET OF 10 LANTERNS FAIRY LIGHT STAR,9.096774193548388,25.565543972384262,111.60611794697492,175.28353730181362,B,"Medium Priority → Moderate stock, weekly review",High Risk
